what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298780272947
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298780287530
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298780293160
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298780293328
error,log,,,"Unhandled event loop exception",1298780293389
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298780296158
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298780296312
error,log,,,"Unhandled event loop exception",1298780296355
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1298780299558
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1298780300306
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1298780304292
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298780469427
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298780688189
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298780695803
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298780696514
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298780697093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298780920704
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298780933107
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298781684408
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298781708701
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298781722721
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298781723300
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298781727520
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1298781736216
opened,editor,com.android.ide.eclipse.adt,9.0.0.v201101191456-93220,"com.android.ide.eclipse.editors.layout.LayoutEditor",1298781737738
activated,editor,com.android.ide.eclipse.adt,9.0.0.v201101191456-93220,"com.android.ide.eclipse.editors.layout.LayoutEditor",1298781737856
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298781743065
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298781749676
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298781749997
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298781750268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298781750509
