what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299207924720
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299207925198
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299207928612
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1299207935149
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1299207935310
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299207951581
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299207953286
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1299207953326
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299207954892
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299207956410
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1299207968011
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299207968094
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1299207968095
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299207985292
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208006476
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299208019431
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1299208028396
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208043566
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208045179
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1299208045236
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208054755
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208072491
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208074914
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208076920
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208078377
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208080894
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208081629
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208102039
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1299208136570
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1299208137282
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1299208138138
opened,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1299208138467
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepReturn",1299208142378
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepReturn",1299208146071
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1299208146261
closed,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1299208146351
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepReturn",1299208148415
opened,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1299208148537
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1299208148563
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepReturn",1299208149372
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepReturn",1299208150460
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1299208150702
closed,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1299208150759
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepReturn",1299208151601
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1299208153525
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299208153609
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1299208153609
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1299208154450
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1299208154579
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1299208155227
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299208159143
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208170341
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208179155
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208180432
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208214921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208218507
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208220207
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208225604
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208228666
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208230074
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208233705
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208244762
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208249205
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208252493
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208254660
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208255972
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208286922
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208302462
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299208304365
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1299208384425
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299208386940
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299208390861
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1299208410782
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1299208410870
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1299208418744
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1299208420132
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1299208421071
opened,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1299208421386
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1299208421410
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1299208430842
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1299208432095
closed,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1299208434648
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1299209564007
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299209564034
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299209566602
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1299209568022
