what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299196368349
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299196369088
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299196370024
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299196373907
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299196503384
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299196504093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299196521143
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299196522070
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299196798054
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299196801098
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1299196801703
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.indent",1299196802814
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1299196828263
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299196853906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197056663
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197062501
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197068451
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299197084218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197118331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197276719
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197278233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197311375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197326128
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197333930
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197336724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197338574
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197342313
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197368288
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197375964
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197407486
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197460555
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197461959
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197462623
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197464380
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197496753
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197497378
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197499164
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197573052
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197586588
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197987229
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197988672
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299197994286
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1299198003910
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299198014019
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299198026023
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198038607
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1299198038660
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198041737
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1299198060488
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299198062116
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1299198062884
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299198063571
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198094071
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198095476
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198096551
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198099953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198101763
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198102596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198106382
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198107364
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299198128354
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1299198146718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299198148642
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1299198193449
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198195189
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198279776
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198321818
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198581061
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1299198694451
error,log,,,"Internal Error",1299198694463
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198717205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198757278
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198759179
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198760673
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198762540
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198781803
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299198801074
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299198854097
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1299198867457
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1299198868364
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198870773
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198899048
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198967052
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198974440
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1299198980786
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1299198981682
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299198983177
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199025519
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199027127
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199029353
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199031466
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199032931
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199037915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199071223
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199073619
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199080679
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199082564
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199215955
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199227106
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1299199227137
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199248317
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299199251034
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199254432
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199260258
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1299199261823
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1299199263166
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1299199264262
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1299199265384
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199265951
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199273996
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199274320
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199275689
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1299199284366
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199287213
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199287668
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1299199289134
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299199299719
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199300594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199335143
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1299199338057
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1299199339855
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199357436
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1299199357473
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199460871
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199462894
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199473167
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199510016
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199513526
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199564168
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199564848
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199567878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199615341
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199646584
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199658673
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1299199664044
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299199665897
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199673273
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1299199673307
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199677828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199689780
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1299199689813
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199702734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199711827
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199713668
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199714772
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199718365
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199732933
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199758425
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199761897
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199793790
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299199811511
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299200121529
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1299200158935
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1299200162967
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299200164598
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1299200259293
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1299200277305
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299200278276
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1299200296981
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1299200297923
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299200305037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299200308327
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299200309356
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299200310836
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299200312639
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299200315626
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299200364170
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1299200523338
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299200529584
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299200533293
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1299200562530
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1299200563041
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1299200563396
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1299200563873
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1299200567500
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1299200568833
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299200570078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299200591334
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299200636938
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299200637459
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299200669905
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299200885840
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299200902387
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299200938706
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299200986036
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1299200986078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299200999220
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201005028
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1299201005056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201021204
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201021694
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201077784
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201152242
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201162330
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201164226
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201182436
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201183176
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201198210
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1299201211848
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299201213364
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1299201218737
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299201220372
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299201220684
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299201220980
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299201221668
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201227914
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201243576
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201279628
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201298812
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1299201465364
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299201469355
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299201492080
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1299201532982
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201561922
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201580157
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201582188
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201655772
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201661532
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201701098
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299201701825
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299202140906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299202151794
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299202178901
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299202200339
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299202287507
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299202679766
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1299202686957
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299202692577
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1299202706285
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299202708170
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299202721761
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299202725905
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299202732048
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1299202747534
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299202751855
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299202797822
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1299202823839
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1299202825296
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1299202833661
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299202867967
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1299202949454
